"count_id","line","species_id","site_code","liana","count"
83173,9,6134,"BEZA1","",2
83174,3,7291,"BEZA1","",1
83175,10,7311,"BEZA1","",1
83176,10,7389,"BEZA1","",1
83177,8,7683,"BEZA1","",1
83178,9,7683,"BEZA1","",3
83179,1,7718,"BEZA1","",1
83180,2,8016,"BEZA1","",3
83181,9,8016,"BEZA1","",2
83182,10,8016,"BEZA1","",4
83183,2,8059,"BEZA1","",2
83184,4,8059,"BEZA1","",4
83185,10,8059,"BEZA1","",1
83186,1,8523,"BEZA1","",4
83187,3,8523,"BEZA1","",10
83188,4,8523,"BEZA1","",15
83189,5,8523,"BEZA1","",5
83190,8,8523,"BEZA1","",1
83191,10,8523,"BEZA1","",1
83192,3,8524,"BEZA1","",2
83193,5,8524,"BEZA1","",9
83194,6,8524,"BEZA1","",8
83195,7,8524,"BEZA1","",1
83196,8,8524,"BEZA1","",2
83197,2,9150,"BEZA1","",1
83198,7,9150,"BEZA1","",1
83199,9,9204,"BEZA1","",1
83200,3,9393,"BEZA1","",2
83201,1,9397,"BEZA1","",4
83202,2,9397,"BEZA1","",1
83203,3,9397,"BEZA1","",1
83204,5,9397,"BEZA1","",3
83205,6,9397,"BEZA1","",24
83206,7,9397,"BEZA1","",17
83207,8,9397,"BEZA1","",3
83208,9,9397,"BEZA1","",2
83209,10,9397,"BEZA1","",1
83210,3,9398,"BEZA1","",3
83211,1,116,"BEZA2","",1
83212,5,116,"BEZA2","",1
83213,6,116,"BEZA2","",1
83214,7,116,"BEZA2","",1
83215,1,119,"BEZA2","",1
83216,2,119,"BEZA2","",3
83217,4,119,"BEZA2","",5
83218,5,119,"BEZA2","",1
83219,6,119,"BEZA2","",1
83220,1,636,"BEZA2","",1
83221,8,637,"BEZA2","",1
83222,1,1554,"BEZA2","",1
83223,2,1554,"BEZA2","",3
83224,5,1554,"BEZA2","",1
83225,6,1554,"BEZA2","",4
83226,8,1554,"BEZA2","",2
83227,7,1554,"BEZA2","",2
83228,10,1554,"BEZA2","",26
83229,5,1712,"BEZA2","",1
83230,7,1712,"BEZA2","",1
83231,7,1712,"BEZA2","",3
83232,1,1808,"BEZA2","",4
83233,2,1808,"BEZA2","",12
83234,5,1808,"BEZA2","",2
83235,7,1808,"BEZA2","",1
83236,8,1811,"BEZA2","",2
83237,2,1814,"BEZA2","",2
83238,1,1815,"BEZA2","",40
83239,2,1815,"BEZA2","",9
83240,5,1815,"BEZA2","",12
83241,6,1815,"BEZA2","",2
83242,9,1815,"BEZA2","",2
83243,10,1815,"BEZA2","",2
83244,1,1816,"BEZA2","",2
83245,2,1816,"BEZA2","",4
83246,10,1816,"BEZA2","",15
83247,5,1817,"BEZA2","",2
83248,6,1817,"BEZA2","",3
83249,2,2032,"BEZA2","",2
83250,1,2058,"BEZA2","",1
83251,8,2723,"BEZA2","",2
83252,9,2723,"BEZA2","",1
83253,2,2844,"BEZA2","",1
83254,1,2872,"BEZA2","",1
83255,5,3051,"BEZA2","",2
83256,8,3051,"BEZA2","",4
83257,2,3179,"BEZA2","",3
83258,5,3179,"BEZA2","",1
83259,7,3179,"BEZA2","",9
83260,8,3179,"BEZA2","",5
83261,5,3603,"BEZA2","",1
83262,2,3606,"BEZA2","",1
83263,3,3606,"BEZA2","",1
83264,4,3606,"BEZA2","",3
83265,6,3606,"BEZA2","",2
83266,7,3606,"BEZA2","",1
83267,9,3606,"BEZA2","",6
83268,10,3606,"BEZA2","",6
83269,4,3804,"BEZA2","",2
83270,5,3804,"BEZA2","",1
83271,5,3804,"BEZA2","",1
83272,7,3804,"BEZA2","",1
83273,2,3870,"BEZA2","",1
83274,3,3875,"BEZA2","",11
83275,2,3886,"BEZA2","",1
83276,1,3935,"BEZA2","",1
83277,4,3935,"BEZA2","",1
83278,4,4076,"BEZA2","",3
83279,6,4076,"BEZA2","",4
83280,10,4076,"BEZA2","",1
83281,10,4141,"BEZA2","",1
83282,1,4407,"BEZA2","",2
83283,1,4407,"BEZA2","",1
83284,1,4407,"BEZA2","",2
83285,1,4407,"BEZA2","",2
83286,1,4407,"BEZA2","",1
83287,1,4407,"BEZA2","",1
83288,5,4919,"BEZA2","",1
83289,6,4919,"BEZA2","",2
83290,7,5046,"BEZA2","",3
83291,8,5046,"BEZA2","",1
83292,8,5046,"BEZA2","",1
83293,7,5051,"BEZA2","",1
83294,2,7440,"BEZA2","",4
83295,4,7683,"BEZA2","",2
83296,5,7683,"BEZA2","",5
83297,6,7683,"BEZA2","",5
83298,7,7683,"BEZA2","",6
83299,8,7683,"BEZA2","",1
83300,3,7718,"BEZA2","",4
83301,4,7718,"BEZA2","",4
83302,5,7718,"BEZA2","",27
83303,6,7718,"BEZA2","",1
83304,6,7718,"BEZA2","",9
83305,7,7718,"BEZA2","",8
83306,8,7718,"BEZA2","",13
83307,9,7718,"BEZA2","",6
83308,10,7718,"BEZA2","",5
83309,7,8101,"BEZA2","",1
83310,8,8101,"BEZA2","",1
83311,9,8524,"BEZA2","",2
83312,4,9397,"BEZA2","",3
83313,7,9397,"BEZA2","",2
83314,8,9397,"BEZA2","",6
83315,9,9397,"BEZA2","",22
83316,10,9397,"BEZA2","",1
83317,9,9398,"BEZA2","",14
83318,3,116,"BEZA3","",2
83319,3,636,"BEZA3","",1
83320,4,636,"BEZA3","",2
83321,4,637,"BEZA3","",1
83322,1,1554,"BEZA3","",11
83323,3,1554,"BEZA3","",11
83324,4,1554,"BEZA3","",1
83325,7,1554,"BEZA3","",5
83326,8,1554,"BEZA3","",3
83327,1,1808,"BEZA3","",2
83328,4,1808,"BEZA3","",2
83329,5,1808,"BEZA3","",3
83330,6,1808,"BEZA3","",4
83331,7,1808,"BEZA3","",1
83332,8,1808,"BEZA3","",1
83333,3,1810,"BEZA3","",5
83334,8,1810,"BEZA3","",1
83335,1,1815,"BEZA3","",5
83336,3,1815,"BEZA3","",2
83337,4,1815,"BEZA3","",17
83338,5,1815,"BEZA3","",17
83339,6,1815,"BEZA3","",9
83340,3,1816,"BEZA3","",1
83341,7,1816,"BEZA3","",1
83342,7,1817,"BEZA3","",1
83343,3,2720,"BEZA3","",1
83344,4,2720,"BEZA3","",1
83345,6,2720,"BEZA3","",2
83346,3,2723,"BEZA3","",1
83347,6,2723,"BEZA3","",1
83348,7,2723,"BEZA3","",11
83349,8,2723,"BEZA3","",1
83350,8,2725,"BEZA3","",13
83351,3,3051,"BEZA3","",3
83352,4,3051,"BEZA3","",1
83353,6,3051,"BEZA3","",1
83354,7,3051,"BEZA3","",2
83355,8,3051,"BEZA3","",2
83356,4,3596,"BEZA3","",1
83357,1,3606,"BEZA3","",5
83358,2,3606,"BEZA3","",1
83359,4,3606,"BEZA3","",1
83360,7,3606,"BEZA3","",5
83361,8,3606,"BEZA3","",1
83362,7,3797,"BEZA3","",4
83363,1,3805,"BEZA3","",1
83364,3,3805,"BEZA3","",2
83365,2,3875,"BEZA3","",5
83366,5,3886,"BEZA3","",9
83367,6,3886,"BEZA3","",2
83368,6,4005,"BEZA3","",1
83369,3,4076,"BEZA3","",1
83370,7,4076,"BEZA3","",4
83371,8,4076,"BEZA3","",2
83372,4,4077,"BEZA3","",1
83373,5,4919,"BEZA3","",2
83374,6,4919,"BEZA3","",1
83375,4,7440,"BEZA3","",1
83376,4,7440,"BEZA3","",1
83377,7,7683,"BEZA3","",2
83378,1,7718,"BEZA3","",19
83379,2,7718,"BEZA3","",14
83380,3,7718,"BEZA3","",10
83381,7,7718,"BEZA3","",1
83382,8,7718,"BEZA3","",13
83383,3,8101,"BEZA3","",3
83384,1,8524,"BEZA3","",2
83385,1,9397,"BEZA3","",2
83386,2,9397,"BEZA3","",1
83387,8,9397,"BEZA3","",1
83388,3,9398,"BEZA3","",5
83389,4,9398,"BEZA3","",2
83390,6,9399,"BEZA3","",2
83391,8,9559,"BEZA3","",2
83392,3,461,"BRISEFER","",1
83393,4,461,"BRISEFER","",1
83394,6,461,"BRISEFER","",1
83395,9,461,"BRISEFER","",2
83396,10,461,"BRISEFER","",1
83397,8,679,"BRISEFER","",7
83398,1,695,"BRISEFER","",4
83399,2,695,"BRISEFER","",6
83400,3,695,"BRISEFER","",8
83401,4,695,"BRISEFER","",3
83402,5,695,"BRISEFER","",9
83403,6,695,"BRISEFER","",5
83404,7,695,"BRISEFER","",3
83405,9,695,"BRISEFER","",8
83406,10,695,"BRISEFER","",5
83407,3,1797,"BRISEFER","",1
83408,5,1797,"BRISEFER","",1
83409,6,1797,"BRISEFER","",3
83410,8,1797,"BRISEFER","",3
83411,1,1797,"BRISEFER","",3
83412,1,1929,"BRISEFER","",2
83413,3,1929,"BRISEFER","",2
83414,5,1929,"BRISEFER","",3
83415,6,1929,"BRISEFER","",2
83416,7,1929,"BRISEFER","",3
83417,8,1929,"BRISEFER","",1
83418,10,1929,"BRISEFER","",1
83419,1,2216,"BRISEFER","",2
83420,2,2216,"BRISEFER","",2
83421,3,2216,"BRISEFER","",1
83422,4,2216,"BRISEFER","",4
83423,6,2216,"BRISEFER","",2
83424,7,2216,"BRISEFER","",4
83425,8,2216,"BRISEFER","",3
83426,9,2216,"BRISEFER","",1
83427,10,2216,"BRISEFER","",3
83428,2,2276,"BRISEFER","",1
83429,3,2276,"BRISEFER","",1
83430,4,2276,"BRISEFER","",1
83431,5,2276,"BRISEFER","",1
83432,6,2276,"BRISEFER","",1
83433,7,2276,"BRISEFER","",2
83434,8,2276,"BRISEFER","",2
83435,9,2276,"BRISEFER","",1
83436,10,2276,"BRISEFER","",3
83437,3,2378,"BRISEFER","",3
83438,4,2378,"BRISEFER","",1
83439,8,2378,"BRISEFER","",3
83440,6,2465,"BRISEFER","",1
83441,3,2489,"BRISEFER","",1
83442,2,2741,"BRISEFER","",1
83443,5,2742,"BRISEFER","L",2
83444,7,2742,"BRISEFER","L",2
83445,10,2742,"BRISEFER","L",2
83446,6,2742,"BRISEFER","L",1
83447,1,3214,"BRISEFER","",6
83448,2,3214,"BRISEFER","",6
83449,3,3214,"BRISEFER","",7
83450,4,3214,"BRISEFER","",3
83451,5,3214,"BRISEFER","",7
83452,6,3214,"BRISEFER","",6
83453,7,3214,"BRISEFER","",8
83454,8,3214,"BRISEFER","",4
83455,9,3214,"BRISEFER","",7
83456,10,3214,"BRISEFER","",5
83457,7,3359,"BRISEFER","",1
83458,8,3359,"BRISEFER","",1
83459,1,3364,"BRISEFER","",1
83460,3,3364,"BRISEFER","",1
83461,6,3364,"BRISEFER","",1
83462,9,3364,"BRISEFER","",1
83463,1,3382,"BRISEFER","",4
83464,1,3437,"BRISEFER","",2
83465,2,3440,"BRISEFER","",1
83466,3,3440,"BRISEFER","",3
83467,4,3440,"BRISEFER","",3
83468,5,3440,"BRISEFER","",3
83469,6,3440,"BRISEFER","",1
83470,8,3440,"BRISEFER","",3
83471,9,3440,"BRISEFER","",1
83472,10,3440,"BRISEFER","",2
83473,1,3649,"BRISEFER","",4
83474,2,3649,"BRISEFER","",1
83475,3,3649,"BRISEFER","",3
83476,4,3649,"BRISEFER","",1
83477,6,3649,"BRISEFER","",1
83478,8,3649,"BRISEFER","",5
83479,9,3649,"BRISEFER","",2
83480,10,3649,"BRISEFER","",2
83481,1,3798,"BRISEFER","",5
83482,2,3798,"BRISEFER","",4
83483,3,3798,"BRISEFER","",5
83484,4,3798,"BRISEFER","",1
83485,5,3798,"BRISEFER","",5
83486,6,3798,"BRISEFER","",7
83487,7,3798,"BRISEFER","",8
83488,8,3798,"BRISEFER","",7
83489,9,3798,"BRISEFER","",4
83490,10,3798,"BRISEFER","",2
83491,3,4728,"BRISEFER","",3
83492,4,4728,"BRISEFER","",3
83493,5,4728,"BRISEFER","",2
83494,6,4728,"BRISEFER","",1
83495,7,4728,"BRISEFER","",4
83496,8,4728,"BRISEFER","",2
83497,9,4728,"BRISEFER","",1
83498,10,4728,"BRISEFER","",1
83499,1,4748,"BRISEFER","",1
83500,7,4748,"BRISEFER","",1
83501,5,4749,"BRISEFER","",1
83502,1,4789,"BRISEFER","",3
83503,4,4789,"BRISEFER","",5
83504,5,4789,"BRISEFER","",4
83505,6,4789,"BRISEFER","",2
83506,7,4789,"BRISEFER","",2
83507,8,4789,"BRISEFER","",2
83508,10,4789,"BRISEFER","",4
83509,6,4790,"BRISEFER","",9
83510,1,4791,"BRISEFER","",12
83511,2,4791,"BRISEFER","",8
83512,3,4791,"BRISEFER","",12
83513,4,4791,"BRISEFER","",14
83514,7,4791,"BRISEFER","",5
83515,8,4791,"BRISEFER","",8
83516,9,4791,"BRISEFER","",5
83517,2,4789,"BRISEFER","",1
83518,10,4791,"BRISEFER","",14
83519,6,4807,"BRISEFER","",3
83520,7,4807,"BRISEFER","",1
83521,1,4825,"BRISEFER","",1
83522,2,4825,"BRISEFER","",1
83523,4,4825,"BRISEFER","",2
83524,6,4961,"BRISEFER","",1
83525,9,5046,"BRISEFER","",1
83526,10,5051,"BRISEFER","",1
83527,3,5370,"BRISEFER","",1
83528,5,5370,"BRISEFER","",1
83529,1,5563,"BRISEFER","L",2
83530,2,5563,"BRISEFER","L",1
83531,4,5563,"BRISEFER","L",1
83532,6,5563,"BRISEFER","L",1
83533,10,5563,"BRISEFER","L",3
83534,4,5590,"BRISEFER","",1
83535,8,5590,"BRISEFER","",1
83536,9,5590,"BRISEFER","",1
83537,7,5695,"BRISEFER","",2
83538,1,5864,"BRISEFER","",1
83539,2,5864,"BRISEFER","",2
83540,3,5864,"BRISEFER","",3
83541,4,5864,"BRISEFER","",4
83542,9,5864,"BRISEFER","",3
83543,10,5864,"BRISEFER","",2
83544,1,5866,"BRISEFER","",2
83545,2,5866,"BRISEFER","",2
83546,3,5866,"BRISEFER","",1
83547,6,5866,"BRISEFER","",2
83548,7,5866,"BRISEFER","",2
83549,8,5866,"BRISEFER","",2
83550,3,6370,"BRISEFER","",2
83551,7,6371,"BRISEFER","",1
83552,8,6371,"BRISEFER","",1
83553,8,6716,"BRISEFER","",1
83554,4,6872,"BRISEFER","",1
83555,6,6872,"BRISEFER","",3
83556,2,7039,"BRISEFER","",1
83557,7,7039,"BRISEFER","",2
83558,8,7039,"BRISEFER","",1
83559,2,7074,"BRISEFER","",1
83560,3,7074,"BRISEFER","",3
83561,4,7074,"BRISEFER","",4
83562,7,7074,"BRISEFER","",2
83563,9,7074,"BRISEFER","",1
83564,2,7140,"BRISEFER","",6
83565,3,7140,"BRISEFER","",8
83566,4,7140,"BRISEFER","",2
83567,6,7140,"BRISEFER","",5
83568,7,7140,"BRISEFER","",2
83569,10,7140,"BRISEFER","",1
83570,8,7141,"BRISEFER","",1
83571,1,7195,"BRISEFER","",17
83572,2,7195,"BRISEFER","",3
83573,3,7195,"BRISEFER","",23
83574,4,7195,"BRISEFER","",30
83575,6,7195,"BRISEFER","",48
83576,7,7195,"BRISEFER","",41
83577,8,7195,"BRISEFER","",31
83578,9,7195,"BRISEFER","",25
83579,10,7195,"BRISEFER","",31
83580,5,7195,"BRISEFER","",13
83581,4,7200,"BRISEFER","",1
83582,3,7211,"BRISEFER","",1
83583,6,7211,"BRISEFER","",1
83584,7,7211,"BRISEFER","",4
83585,9,7211,"BRISEFER","",1
83586,2,7214,"BRISEFER","",1
83587,2,7215,"BRISEFER","",2
83588,3,7215,"BRISEFER","",3
83589,4,7215,"BRISEFER","",2
83590,8,7215,"BRISEFER","",3
83591,9,7215,"BRISEFER","",3
83592,5,7219,"BRISEFER","",1
83593,6,7219,"BRISEFER","",1
83594,7,7215,"BRISEFER","",5
83595,3,7222,"BRISEFER","",1
83596,3,7294,"BRISEFER","",2
83597,5,7294,"BRISEFER","",2
83598,6,7294,"BRISEFER","",1
83599,8,7294,"BRISEFER","",1
83600,4,7306,"BRISEFER","",1
83601,9,7358,"BRISEFER","",10
83602,1,7380,"BRISEFER","",4
83603,2,7380,"BRISEFER","",5
83604,3,7380,"BRISEFER","",11
83605,4,7380,"BRISEFER","",12
83606,6,7380,"BRISEFER","",13
83607,7,7380,"BRISEFER","",27
83608,8,7380,"BRISEFER","",3
83609,10,7380,"BRISEFER","",2
83610,6,7391,"BRISEFER","",1
83611,7,7779,"BRISEFER","",1
83612,9,7779,"BRISEFER","",1
83613,10,7779,"BRISEFER","",1
83614,7,7887,"BRISEFER","",2
83615,2,7906,"BRISEFER","",1
83616,6,7993,"BRISEFER","",1
83617,7,7993,"BRISEFER","L",1
83618,3,8054,"BRISEFER","",3
83619,7,8054,"BRISEFER","",9
83620,8,8054,"BRISEFER","",1
83621,9,8054,"BRISEFER","",2
83622,10,8054,"BRISEFER","",1
83623,1,8057,"BRISEFER","",1
83624,2,8057,"BRISEFER","",1
83625,3,8057,"BRISEFER","",3
83626,4,8057,"BRISEFER","",6
83627,6,8057,"BRISEFER","",4
83628,7,8057,"BRISEFER","",3
83629,8,8057,"BRISEFER","",3
83630,6,8130,"BRISEFER","",1
83631,1,8229,"BRISEFER","",1
83632,10,8229,"BRISEFER","",1
83633,5,8533,"BRISEFER","",1
83634,2,8662,"BRISEFER","",3
83635,1,8870,"BRISEFER","",3
83636,2,8870,"BRISEFER","",1
83637,3,8870,"BRISEFER","",10
83638,4,8870,"BRISEFER","",1
83639,6,8870,"BRISEFER","",3
83640,7,8870,"BRISEFER","",1
83641,8,8870,"BRISEFER","",7
83642,9,8870,"BRISEFER","",1
83643,10,8870,"BRISEFER","",1
83644,1,8917,"BRISEFER","",1
83645,2,8917,"BRISEFER","",2
83646,4,8917,"BRISEFER","",2
83647,8,8917,"BRISEFER","",3
83648,9,8917,"BRISEFER","",1
83649,10,8917,"BRISEFER","",3
83650,3,9025,"BRISEFER","",1
83651,5,9025,"BRISEFER","",1
83652,7,9025,"BRISEFER","",2
83653,3,43,"KORUP","",2
83654,1,167,"KORUP","",1
83655,2,167,"KORUP","",1
83656,4,167,"KORUP","",2
83657,5,167,"KORUP","",1
83658,4,174,"KORUP","",1
83659,2,319,"KORUP","L",1
83660,5,322,"KORUP","L",1
83661,8,379,"KORUP","",1
83662,1,440,"KORUP","",1
83663,9,440,"KORUP","",1
83664,9,464,"KORUP","",1
83665,5,546,"KORUP","L",1
83666,6,591,"KORUP","L",1
83667,4,592,"KORUP","L",1
83668,7,592,"KORUP","L",1
83669,8,592,"KORUP","L",1
83670,1,598,"KORUP","L",4
83671,5,598,"KORUP","L",1
83672,5,598,"KORUP","L",1
83673,8,598,"KORUP","L",1
83674,10,648,"KORUP","",1
83675,1,648,"KORUP","",2
83676,6,665,"KORUP","",1
83677,3,686,"KORUP","",1
83678,10,686,"KORUP","",1
83679,1,825,"KORUP","H",3
83680,4,825,"KORUP","H",1
83681,6,825,"KORUP","H",1
83682,9,825,"KORUP","H",1
83683,10,825,"KORUP","H",2
83684,2,894,"KORUP","H",1
83685,9,894,"KORUP","H",1
83686,7,1022,"KORUP","L",1
83687,4,1072,"KORUP","L",1
83688,4,1964,"KORUP","",2
83689,6,1964,"KORUP","",1
83690,10,2454,"KORUP","",1
83691,2,2606,"KORUP","",1
83692,1,2690,"KORUP","L",1
83693,1,2690,"KORUP","L",1
83694,2,2691,"KORUP","L",1
83695,4,2692,"KORUP","L",2
83696,1,2735,"KORUP","L",1
83697,7,2735,"KORUP","L",1
83698,10,2735,"KORUP","L",1
83699,2,3011,"KORUP","L",1
83700,4,3011,"KORUP","L",1
83701,10,3011,"KORUP","L",1
83702,4,3012,"KORUP","L",1
83703,6,3087,"KORUP","L",1
83704,10,3149,"KORUP","",1
83705,2,3201,"KORUP","",1
83706,8,3207,"KORUP","",2
83707,1,3210,"KORUP","",1
83708,9,3210,"KORUP","",2
83709,1,3448,"KORUP","",1
83710,1,3448,"KORUP","",1
83711,3,3448,"KORUP","",1
83712,6,3448,"KORUP","",1
83713,4,3551,"KORUP","",1
83714,5,3551,"KORUP","",1
83715,10,3551,"KORUP","",2
83716,2,3554,"KORUP","",1
83717,8,3554,"KORUP","",1
83718,3,3587,"KORUP","",1
83719,1,3646,"KORUP","",1
83720,4,3646,"KORUP","",1
83721,5,3646,"KORUP","",1
83722,7,3646,"KORUP","",1
83723,8,3646,"KORUP","",2
83724,9,3646,"KORUP","",1
83725,5,3682,"KORUP","",1
83726,6,3682,"KORUP","",1
83727,3,3683,"KORUP","",1
83728,4,3683,"KORUP","",1
83729,4,3703,"KORUP","",1
83730,6,3703,"KORUP","",1
83731,7,3703,"KORUP","",1
83732,3,3706,"KORUP","",2
83733,2,3758,"KORUP","",1
83734,7,3770,"KORUP","",1
83735,3,3815,"KORUP","",2
83736,1,3904,"KORUP","",1
83737,2,3904,"KORUP","",2
83738,6,3904,"KORUP","",1
83739,8,3904,"KORUP","",2
83740,10,3904,"KORUP","",4
83741,7,3907,"KORUP","",2
83742,9,3907,"KORUP","",1
83743,1,3910,"KORUP","",1
83744,5,3915,"KORUP","",1
83745,10,3919,"KORUP","L",2
83746,5,3922,"KORUP","",1
83747,6,3923,"KORUP","",1
83748,9,3923,"KORUP","",1
83749,1,3924,"KORUP","L",1
83750,6,3924,"KORUP","L",1
83751,2,3925,"KORUP","",1
83752,3,3925,"KORUP","",1
83753,4,3925,"KORUP","",1
83754,8,3925,"KORUP","",1
83755,8,3949,"KORUP","",1
83756,6,3950,"KORUP","",1
83757,7,3950,"KORUP","",1
83758,2,3975,"KORUP","",1
83759,9,3975,"KORUP","",1
83760,1,4053,"KORUP","L",1
83761,6,4057,"KORUP","",1
83762,3,4073,"KORUP","",1
83763,2,4102,"KORUP","L",1
83764,3,4102,"KORUP","L",1
83765,5,4102,"KORUP","L",1
83766,6,4102,"KORUP","L",1
83767,6,4102,"KORUP","L",1
83768,10,4102,"KORUP","L",2
83769,2,4165,"KORUP","",1
83770,5,4165,"KORUP","",1
83771,3,4388,"KORUP","L",1
83772,6,4389,"KORUP","L",1
83773,7,4393,"KORUP","L",1
83774,5,4394,"KORUP","L",1
83775,3,4396,"KORUP","L",1
83776,1,4402,"KORUP","L",1
83777,7,4627,"KORUP","",1
83778,10,4804,"KORUP","",1
83779,9,4856,"KORUP","",1
83780,2,4994,"KORUP","L",1
83781,7,4994,"KORUP","L",1
83782,1,5027,"KORUP","L",1
83783,2,5030,"KORUP","L",1
83784,2,5152,"KORUP","",1
83785,8,5152,"KORUP","",1
83786,6,5154,"KORUP","",1
83787,8,5248,"KORUP","",1
83788,10,5248,"KORUP","",1
83789,2,5537,"KORUP","",1
83790,7,5537,"KORUP","",1
83791,10,5562,"KORUP","L",1
83792,5,5620,"KORUP","L",1
83793,7,5620,"KORUP","L",2
83794,9,5620,"KORUP","L",2
83795,10,6035,"KORUP","",2
83796,6,6204,"KORUP","",1
83797,7,6204,"KORUP","",1
83798,5,6205,"KORUP","",2
83799,2,6285,"KORUP","L",1
83800,1,6299,"KORUP","",6
83801,3,6299,"KORUP","",15
83802,4,6299,"KORUP","",9
83803,5,6299,"KORUP","",9
83804,6,6299,"KORUP","",3
83805,10,6375,"KORUP","",1
83806,5,6653,"KORUP","",1
83807,8,6691,"KORUP","",1
83808,6,6701,"KORUP","",1
83809,4,6705,"KORUP","",1
83810,5,6705,"KORUP","",1
83811,9,6810,"KORUP","",1
83812,1,6811,"KORUP","",1
83813,3,6811,"KORUP","",1
83814,4,6811,"KORUP","",1
83815,7,7317,"KORUP","",1
83816,8,7317,"KORUP","",1
83817,9,7317,"KORUP","",2
83818,10,7317,"KORUP","",1
83819,6,7323,"KORUP","",1
83820,8,7347,"KORUP","",1
83821,3,7422,"KORUP","",2
83822,10,7422,"KORUP","",1
83823,4,7423,"KORUP","",2
83824,5,7799,"KORUP","",1
83825,6,7799,"KORUP","",1
83826,2,7890,"KORUP","",1
83827,6,7893,"KORUP","",1
83828,7,7905,"KORUP","L",2
83829,4,7991,"KORUP","",1
83830,4,8147,"KORUP","",2
83831,5,8147,"KORUP","",1
83832,4,8156,"KORUP","L",1
83833,10,8157,"KORUP","L",1
83834,1,8164,"KORUP","",1
83835,9,8197,"KORUP","",1
83836,9,8197,"KORUP","",1
83837,6,8365,"KORUP","",1
83838,6,8368,"KORUP","L",1
83839,3,8395,"KORUP","",1
83840,5,8395,"KORUP","",1
83841,1,8415,"KORUP","",1
83842,3,8578,"KORUP","",1
83843,1,8673,"KORUP","",3
83844,2,8673,"KORUP","",1
83845,5,8673,"KORUP","",1
83846,5,8673,"KORUP","",1
83847,6,8673,"KORUP","",1
83848,7,8673,"KORUP","",1
83849,8,8673,"KORUP","",1
83850,8,8673,"KORUP","",1
83851,9,8673,"KORUP","",1
83852,10,8673,"KORUP","",2
83853,2,8860,"KORUP","",4
83854,3,8860,"KORUP","",2
83855,7,8860,"KORUP","",2
83856,8,8860,"KORUP","",1
83857,1,9035,"KORUP","",1
83858,2,9035,"KORUP","",4
83859,6,9035,"KORUP","",5
83860,7,9035,"KORUP","",2
83861,9,9035,"KORUP","",1
83862,1,9042,"KORUP","",1
83863,3,9042,"KORUP","",1
83864,9,9045,"KORUP","",1
83865,1,9174,"KORUP","",2
83866,6,9174,"KORUP","",1
83867,7,9174,"KORUP","",2
83868,9,9174,"KORUP","",2
83869,1,9180,"KORUP","",1
83870,4,9180,"KORUP","",1
83871,5,9180,"KORUP","",1
83872,7,9180,"KORUP","",1
83873,9,9180,"KORUP","",1
83874,9,9198,"KORUP","",3
83875,6,9200,"KORUP","",1
83876,8,9200,"KORUP","",2
83877,9,9200,"KORUP","",1
83878,10,9200,"KORUP","",1
83879,1,9201,"KORUP","",3
83880,2,9201,"KORUP","",6
83881,3,9201,"KORUP","",3
83882,5,9201,"KORUP","",5
83883,6,9201,"KORUP","",1
83884,7,9201,"KORUP","",5
83885,8,9201,"KORUP","",4
83886,10,9201,"KORUP","",2
83887,1,9202,"KORUP","",2
83888,5,9202,"KORUP","",2
83889,7,9202,"KORUP","",2
83890,8,9202,"KORUP","",1
83891,9,9202,"KORUP","",3
83892,10,9202,"KORUP","",6
83893,1,9203,"KORUP","",1
83894,3,9247,"KORUP","",1
83895,4,9247,"KORUP","",1
83896,5,9247,"KORUP","",2
83897,9,9247,"KORUP","",1
83898,2,9360,"KORUP","",1
83899,2,9609,"KORUP","",1
83900,4,9609,"KORUP","",1
83901,8,9609,"KORUP","",1
83902,10,9609,"KORUP","",2
83903,9,9654,"KORUP","",1
83904,1,9663,"KORUP","",1
83905,4,9663,"KORUP","",2
83906,7,9663,"KORUP","",3
83907,8,9663,"KORUP","",1
83908,9,9663,"KORUP","",3
83909,4,9666,"KORUP","",1
83910,10,9696,"KORUP","L",1
83911,1,19,"MAKOKOU1","",1
83912,9,19,"MAKOKOU1","",1
83913,6,142,"MAKOKOU1","",1
83914,3,164,"MAKOKOU1","",1
83915,4,209,"MAKOKOU1","",1
83916,8,209,"MAKOKOU1","",2
83917,4,279,"MAKOKOU1","L",1
83918,2,378,"MAKOKOU1","",3
83919,3,378,"MAKOKOU1","",1
83920,5,378,"MAKOKOU1","",1
83921,10,378,"MAKOKOU1","",2
83922,4,436,"MAKOKOU1","L",1
83923,7,436,"MAKOKOU1","L",1
83924,8,439,"MAKOKOU1","",1
83925,3,441,"MAKOKOU1","",2
83926,1,444,"MAKOKOU1","",1
83927,8,454,"MAKOKOU1","",1
83928,1,473,"MAKOKOU1","",1
83929,3,541,"MAKOKOU1","L",2
83930,4,541,"MAKOKOU1","L",1
83931,1,545,"MAKOKOU1","L",1
83932,3,545,"MAKOKOU1","L",1
83933,2,548,"MAKOKOU1","L",1
83934,3,548,"MAKOKOU1","L",1
83935,9,571,"MAKOKOU1","",2
83936,10,571,"MAKOKOU1","",1
83937,4,584,"MAKOKOU1","L",1
83938,2,593,"MAKOKOU1","L",2
83939,8,593,"MAKOKOU1","L",1
83940,1,621,"MAKOKOU1","L",1
83941,3,621,"MAKOKOU1","L",1
83942,2,622,"MAKOKOU1","L",1
83943,4,661,"MAKOKOU1","L",1
