"Latin","gx","gy"
"Asimina triloba",38.7,444.6
"Asimina triloba",28.8,448.7
"Asimina triloba",23,452.4
"Asimina triloba",24.3,560.8
"Asimina triloba",28,566.7
"Asimina triloba",25.3,568.2
"Asimina triloba",20.2,566.8
"Asimina triloba",21.8,564.2
"Asimina triloba",37.7,572.4
"Asimina triloba",40,572.7
"Asimina triloba",39.5,574.3
"Asimina triloba",39.6,578.1
"Asimina triloba",30.3,579.8
"Asimina triloba",25.3,579.6
"Asimina triloba",28.2,582
"Asimina triloba",50.3,52.4
"Asimina triloba",46.7,74.3
"Asimina triloba",59.9,178
"Asimina triloba",43.4,180.7
"Asimina triloba",59.2,187.8
"Asimina triloba",59.1,189.5
"Asimina triloba",59.8,190.4
"Asimina triloba",58.9,190.5
"Asimina triloba",58.8,191.1
"Asimina triloba",59.8,191.4
"Asimina triloba",60,191.6
"Asimina triloba",59.7,192.4
"Asimina triloba",58.5,193.3
"Asimina triloba",58.4,193.5
"Asimina triloba",53.7,199.4
"Asimina triloba",59.5,195
"Asimina triloba",59.1,195.6
"Asimina triloba",60,195.7
"Asimina triloba",58.9,196.5
"Asimina triloba",60,204.9
"Asimina triloba",42.7,239.1
"Asimina triloba",44,239
"Asimina triloba",44.5,238.9
"Asimina triloba",40.6,240.6
"Asimina triloba",40.2,241
"Asimina triloba",41.9,240.9
"Asimina triloba",41.6,242.3
"Asimina triloba",42,243.5
"Asimina triloba",41.9,240.5
"Asimina triloba",42.5,240.1
"Asimina triloba",43,240.2
"Asimina triloba",42.5,241.9
"Asimina triloba",40.3,243.7
"Asimina triloba",41.5,244.8
"Asimina triloba",40.8,246.4
"Asimina triloba",54.7,389.1
"Asimina triloba",52.1,390.1
"Asimina triloba",54.9,390
"Asimina triloba",57,392.3
"Asimina triloba",59.3,395.8
"Asimina triloba",54.7,394.5
"Asimina triloba",53.8,394.1
"Asimina triloba",51.8,397.2
"Asimina triloba",51.7,400.4
"Asimina triloba",59.9,407.5
"Asimina triloba",48,439.5
"Asimina triloba",40.8,439.9
"Asimina triloba",40.3,438.5
"Asimina triloba",40.3,440.3
"Asimina triloba",43.7,442.2
"Asimina triloba",48.4,440.7
"Asimina triloba",48.9,442.7
"Asimina triloba",47,442.8
"Asimina triloba",47.6,443.6
"Asimina triloba",45.4,444.3
"Asimina triloba",46.5,445.1
"Asimina triloba",45,446.2
"Asimina triloba",43.7,446
"Asimina triloba",43.4,446
"Asimina triloba",41.5,444.1
"Asimina triloba",40.5,443.8
"Asimina triloba",41,443.8
"Asimina triloba",41.2,441.2
"Asimina triloba",41.8,441.6
"Asimina triloba",41,578.2
"Asimina triloba",40.4,561.4
"Asimina triloba",41.5,576
"Asimina triloba",40.8,575.5
"Asimina triloba",55.2,592
"Asimina triloba",62.8,14.8
"Asimina triloba",62.8,14.8
"Asimina triloba",63.8,178.8
"Asimina triloba",63.7,178.3
"Asimina triloba",63.5,178.8
"Asimina triloba",61.5,176.4
"Asimina triloba",61.1,177.8
"Asimina triloba",72.8,186.9
"Asimina triloba",72.6,188.4
"Asimina triloba",75.5,190.1
"Asimina triloba",72.9,190
"Asimina triloba",70.3,190.6
"Asimina triloba",72.6,191.9
"Asimina triloba",72.9,191.2
"Asimina triloba",73.4,190.8
"Asimina triloba",73,190.7
"Asimina triloba",73.9,192.3
"Asimina triloba",73.6,191.1
"Asimina triloba",73.6,190.2
"Asimina triloba",76.3,191.2
"Asimina triloba",77.6,190.9
"Asimina triloba",63.3,180.7
"Asimina triloba",62.6,181.2
"Asimina triloba",63.5,183.2
"Asimina triloba",62.4,184.4
"Asimina triloba",63.8,184.3
"Asimina triloba",64.5,185.1
"Asimina triloba",64,184.3
"Asimina triloba",65.5,182.6
"Asimina triloba",64.7,185
"Asimina triloba",67.8,186
"Asimina triloba",68,186.5
"Asimina triloba",67.7,186.4
"Asimina triloba",67.8,187
"Asimina triloba",66.8,186.6
"Asimina triloba",68.7,187.8
"Asimina triloba",64.2,186.3
"Asimina triloba",61.7,186.2
"Asimina triloba",60.2,188
"Asimina triloba",60.5,188.3
"Asimina triloba",61.2,190.1
"Asimina triloba",62.3,189.7
"Asimina triloba",63,188.5
"Asimina triloba",63.4,187
"Asimina triloba",63.8,186.9
"Asimina triloba",70,188.3
"Asimina triloba",69.1,187.5
"Asimina triloba",70.2,189.4
"Asimina triloba",69.5,189.6
"Asimina triloba",69.5,189.9
"Asimina triloba",70,191.3
"Asimina triloba",65.7,191.6
"Asimina triloba",64.2,191.3
"Asimina triloba",63.8,190.3
"Asimina triloba",61.7,190.8
"Asimina triloba",61.8,191.7
"Asimina triloba",60.6,191.8
"Asimina triloba",61.5,193.1
"Asimina triloba",62.1,192.6
"Asimina triloba",62.1,193.1
"Asimina triloba",63.7,192.4
"Asimina triloba",64.2,192.8
"Asimina triloba",64.4,193.4
"Asimina triloba",67.8,192.8
"Asimina triloba",71,192.7
"Asimina triloba",69.6,194.8
"Asimina triloba",68,194.9
"Asimina triloba",67.9,195.3
"Asimina triloba",67.2,194.7
"Asimina triloba",66.4,194.5
"Asimina triloba",66.7,195.7
"Asimina triloba",65.7,196.8
"Asimina triloba",65.1,195.4
"Asimina triloba",64.6,195.7
"Asimina triloba",64.5,196.6
"Asimina triloba",62.9,196.3
"Asimina triloba",63,194.8
"Asimina triloba",64.1,194.1
"Asimina triloba",63.1,194
"Asimina triloba",61.5,194.2
"Asimina triloba",61.4,195.1
"Asimina triloba",62,196.2
"Asimina triloba",61.8,196.9
"Asimina triloba",61.3,197.6
"Asimina triloba",60.2,198.9
"Asimina triloba",62.6,199.6
"Asimina triloba",62.9,199.6
"Asimina triloba",63.2,198.3
"Asimina triloba",65.2,199.2
"Asimina triloba",78.4,191.4
"Asimina triloba",77.6,192.6
"Asimina triloba",77.3,193.1
"Asimina triloba",74.6,193
"Asimina triloba",75.7,193.6
"Asimina triloba",75.7,194.3
"Asimina triloba",74.4,193.6
"Asimina triloba",70.4,191.3
"Asimina triloba",71.8,196.6
"Asimina triloba",73.8,195.9
"Asimina triloba",75,195.3
"Asimina triloba",76.4,194.4
"Asimina triloba",77.4,193.3
"Asimina triloba",78.9,194.2
"Asimina triloba",78.8,194.4
"Asimina triloba",79.3,195.9
"Asimina triloba",79.2,195.2
"Asimina triloba",77.5,195.2
"Asimina triloba",76.5,195.6
"Asimina triloba",77.2,196.2
"Asimina triloba",76.6,196.5
"Asimina triloba",76.3,195.5
"Asimina triloba",75.6,197.4
"Asimina triloba",75.4,198
"Asimina triloba",69.5,196.8
"Asimina triloba",69,197
"Asimina triloba",67.9,196.9
"Asimina triloba",67.5,198.1
"Asimina triloba",66.1,197.2
"Asimina triloba",66.2,198.5
"Asimina triloba",67.1,198.6
"Asimina triloba",67.3,198.5
"Asimina triloba",66.5,199.9
"Asimina triloba",66.5,199.8
"Asimina triloba",64.9,200
"Asimina triloba",61.7,190.8
"Asimina triloba",70.1,200.9
"Asimina triloba",68,202.9
"Asimina triloba",64.8,201
"Asimina triloba",63.3,201
"Asimina triloba",62.4,200.8
"Asimina triloba",61.8,200.2
"Asimina triloba",60.8,201.1
"Asimina triloba",77.4,204.3
"Asimina triloba",75.1,215.4
"Asimina triloba",75.1,216.3
"Asimina triloba",76.6,218.7
"Asimina triloba",68.9,206.4
"Asimina triloba",68.7,205
"Asimina triloba",63.7,210.6
"Asimina triloba",62.3,209.4
"Asimina triloba",62.4,210.3
"Asimina triloba",61.9,209.8
"Asimina triloba",60.2,200.9
"Asimina triloba",60.9,201.1
"Asimina triloba",61,202.2
"Asimina triloba",61.8,202.9
"Asimina triloba",62.1,203.2
"Asimina triloba",63.4,202
"Asimina triloba",63.1,204
"Asimina triloba",61.8,205.4
"Asimina triloba",62.1,206
"Asimina triloba",62.5,208.4
"Asimina triloba",62.4,208.4
"Asimina triloba",78.3,220.8
"Asimina triloba",77.4,221.3
"Asimina triloba",78.8,223
"Asimina triloba",78.2,223.1
"Asimina triloba",78.2,223.4
"Asimina triloba",76.9,222.8
"Asimina triloba",78.9,473.2
"Asimina triloba",79.8,473.7
"Asimina triloba",69.8,607.7
"Asimina triloba",70.8,609.7
"Asimina triloba",81.5,204.5
"Asimina triloba",80.4,223.8
"Asimina triloba",95.1,248.8
"Asimina triloba",95.3,250.1
"Asimina triloba",96.4,250.1
"Asimina triloba",98.3,250.3
"Asimina triloba",95.4,252
"Asimina triloba",92.4,255.5
"Asimina triloba",95.3,255.9
"Asimina triloba",99.4,260
"Asimina triloba",99.3,268.3
"Asimina triloba",89.1,315.1
"Asimina triloba",89.3,315.9
"Asimina triloba",90.6,314.5
"Asimina triloba",91.3,315.5
"Asimina triloba",95.2,316.1
"Asimina triloba",96,317.6
"Asimina triloba",96.8,317.1
"Asimina triloba",97.3,317.7
"Asimina triloba",97.2,317.2
"Asimina triloba",96.7,315.1
"Asimina triloba",94.3,313
"Asimina triloba",98.2,311.4
"Asimina triloba",92.5,318.6
"Asimina triloba",98.5,318
"Asimina triloba",95.9,315.6
"Asimina triloba",86.1,473.5
"Asimina triloba",82.1,476.4
"Asimina triloba",82.5,472.6
"Asimina triloba",103.1,197.2
"Asimina triloba",105.9,195.6
"Asimina triloba",105.5,196.2
"Asimina triloba",115.7,195.1
"Asimina triloba",113.4,195.9
"Asimina triloba",109.4,201.7
"Asimina triloba",104.7,207.2
"Asimina triloba",104.5,207.9
"Asimina triloba",112.7,200
"Asimina triloba",112.9,201.8
"Asimina triloba",116.9,207.4
"Asimina triloba",114,212.1
"Asimina triloba",115.1,210.8
"Asimina triloba",113.6,209.7
"Asimina triloba",109.3,206.2
"Asimina triloba",107,206.7
"Asimina triloba",109,208.7
"Asimina triloba",104.3,259.6
"Asimina triloba",105.8,261.7
"Asimina triloba",100.2,312
"Asimina triloba",101.5,313.4
"Asimina triloba",100.2,313.9
"Asimina triloba",109.2,314.2
"Asimina triloba",116.7,310
"Asimina triloba",116.7,310.1
"Asimina triloba",124.3,205
"Asimina triloba",124.5,292.2
"Asimina triloba",124.1,292.4
"Asimina triloba",125,590.1
"Asimina triloba",125.1,600.2
"Asimina triloba",174.3,301.6
"Asimina triloba",166,320
"Asimina triloba",178.2,459.8
"Asimina triloba",177.1,449.7
"Asimina triloba",176.4,448.2
"Asimina triloba",176.1,447.4
"Asimina triloba",179.9,445.7
"Asimina triloba",175.8,448
"Asimina triloba",175.1,449.9
"Asimina triloba",174.4,448.2
"Asimina triloba",173.8,450
"Asimina triloba",172.9,449.2
"Asimina triloba",172.9,448.8
"Asimina triloba",172.1,447.6
"Asimina triloba",173.1,453
"Asimina triloba",172.6,451.3
"Asimina triloba",172.3,453.2
"Asimina triloba",175,452.4
"Asimina triloba",176.6,452.7
"Asimina triloba",177.3,453
"Asimina triloba",177.7,453.3
"Asimina triloba",178,451.3
"Asimina triloba",178.7,450.5
"Asimina triloba",180,450.4
"Asimina triloba",179.7,451.6
"Asimina triloba",180,452.1
"Asimina triloba",179.5,452.6
"Asimina triloba",178.4,453.3
"Asimina triloba",178.6,453.9
"Asimina triloba",179.5,454.8
"Asimina triloba",180,454.6
"Asimina triloba",177.5,455.3
"Asimina triloba",177.6,455.5
"Asimina triloba",177.7,454
"Asimina triloba",179,457.5
"Asimina triloba",179.6,458.7
"Asimina triloba",177.5,457.6
"Asimina triloba",177.2,456.1
"Asimina triloba",177.2,455
"Asimina triloba",176.5,455.2
"Asimina triloba",176.6,457.2
"Asimina triloba",176.4,455.5
"Asimina triloba",176.9,458
"Asimina triloba",178.5,455.4
"Asimina triloba",178,455.2
"Asimina triloba",176.6,455.7
"Asimina triloba",174.4,458.3
"Asimina triloba",173.7,458.1
"Asimina triloba",173.7,458.8
"Asimina triloba",174.1,454.1
"Asimina triloba",171.2,456.4
"Asimina triloba",171.3,453.7
"Asimina triloba",171.6,452.4
"Asimina triloba",171.6,460.3
"Asimina triloba",171.8,460.1
"Asimina triloba",174,460.3
"Asimina triloba",175,461.2
"Asimina triloba",176.5,460.3
"Asimina triloba",178.5,460.3
"Asimina triloba",171.9,462.5
"Asimina triloba",171.7,461.5
"Asimina triloba",179,514.8
"Asimina triloba",179.6,515
"Asimina triloba",179.1,515.9
"Asimina triloba",178.2,516.7
"Asimina triloba",177.8,516.9
"Asimina triloba",179.2,517.7
"Asimina triloba",180,518.8
"Asimina triloba",192,139.3
"Asimina triloba",189.1,138.3
"Asimina triloba",187.1,137.9
"Asimina triloba",180.9,139.2
"Asimina triloba",190.7,143.6
"Asimina triloba",190.4,143.9
"Asimina triloba",190.9,146.7
"Asimina triloba",185,141.1
"Asimina triloba",185.8,140.6
"Asimina triloba",187.7,140.7
"Asimina triloba",189.7,143.4
"Asimina triloba",185.1,142
"Asimina triloba",196.2,297
"Asimina triloba",194.3,297.5
"Asimina triloba",199.5,300
"Asimina triloba",192,301.5
"Asimina triloba",192.2,301.4
"Asimina triloba",192,306
"Asimina triloba",190.7,305.1
"Asimina triloba",189.2,306.5
"Asimina triloba",198.4,300.6
"Asimina triloba",198.7,300
"Asimina triloba",198,301.6
"Asimina triloba",196.9,302.1
"Asimina triloba",197.9,303
"Asimina triloba",198.9,304.2
"Asimina triloba",196.2,302.7
"Asimina triloba",194.9,300.8
"Asimina triloba",195.6,300.3
"Asimina triloba",192.8,301.3
"Asimina triloba",192.7,302.6
"Asimina triloba",193.3,303.3
"Asimina triloba",194.8,303.9
"Asimina triloba",198.9,305.7
"Asimina triloba",195.8,305.1
"Asimina triloba",193.5,305.3
"Asimina triloba",193.7,304.9
"Asimina triloba",197.7,307.9
"Asimina triloba",194.8,308.1
"Asimina triloba",193.5,306.7
"Asimina triloba",192.1,308.5
"Asimina triloba",199.8,314.8
"Asimina triloba",199.1,315.2
"Asimina triloba",198.8,316.9
"Asimina triloba",198.3,319.8
"Asimina triloba",197.8,319.2
"Asimina triloba",198.2,319.8
"Asimina triloba",188.9,307.2
"Asimina triloba",189.1,329.1
"Asimina triloba",189.8,329.7
"Asimina triloba",189.4,329.5
"Asimina triloba",196.6,321.1
"Asimina triloba",196.2,321.6
"Asimina triloba",195.2,324.1
"Asimina triloba",197.4,321.8
"Asimina triloba",199.6,320.1
"Asimina triloba",198.6,322.6
"Asimina triloba",199.2,323.5
"Asimina triloba",199.1,324.5
"Asimina triloba",199.2,325
"Asimina triloba",199.2,328.5
"Asimina triloba",196.8,330.2
"Asimina triloba",190.6,330.2
"Asimina triloba",190.5,330.8
"Asimina triloba",192.1,332.2
"Asimina triloba",192.8,333.6
"Asimina triloba",193.2,331.8
"Asimina triloba",193.5,332.2
"Asimina triloba",194.3,330.3
"Asimina triloba",194.2,331
"Asimina triloba",194.9,331.3
"Asimina triloba",195.1,330.3
"Asimina triloba",200,330.3
"Asimina triloba",198.5,334.6
"Asimina triloba",197.9,336.3
"Asimina triloba",198.8,336.4
"Asimina triloba",197.9,336.8
"Asimina triloba",197.3,337.1
"Asimina triloba",197.2,337.3
"Asimina triloba",198.7,338.8
"Asimina triloba",197.2,338.2
"Asimina triloba",198.1,339.1
"Asimina triloba",196.9,338.8
"Asimina triloba",195.8,338
"Asimina triloba",194.9,339.4
"Asimina triloba",194.1,336.6
"Asimina triloba",193.5,335.8
"Asimina triloba",192.2,337.6
"Asimina triloba",191,337.5
"Asimina triloba",191,336.3
"Asimina triloba",190.2,336.5
"Asimina triloba",191.3,333.7
"Asimina triloba",190.5,332.6
"Asimina triloba",186.8,332.6
"Asimina triloba",186.1,331.2
"Asimina triloba",187.2,332.6
"Asimina triloba",190.1,330.9
"Asimina triloba",186,333.7
"Asimina triloba",187.9,333.4
"Asimina triloba",189.6,333.8
"Asimina triloba",188.7,335.2
"Asimina triloba",189.1,335.4
"Asimina triloba",187.9,337.1
"Asimina triloba",188.6,337.3
"Asimina triloba",189.6,338.6
"Asimina triloba",189.2,340.2
"Asimina triloba",193.8,340.1
"Asimina triloba",194.7,340.1
"Asimina triloba",196.7,341.1
"Asimina triloba",197.6,340.1
"Asimina triloba",198.1,340
"Asimina triloba",197.9,341.3
"Asimina triloba",180.5,451.1
"Asimina triloba",181.9,451.8
"Asimina triloba",182.6,451.4
"Asimina triloba",183,457.8
"Asimina triloba",181.2,457.5
"Asimina triloba",181.4,457.3
"Asimina triloba",180.9,456.5
"Asimina triloba",181.2,455
"Asimina triloba",180.8,454.4
"Asimina triloba",181.3,453.6
"Asimina triloba",180.8,453.2
"Asimina triloba",183.1,516.5
"Asimina triloba",182,517.6
"Asimina triloba",180.6,518.1
"Asimina triloba",181.2,516.7
"Asimina triloba",180.2,517
"Asimina triloba",214.6,30.7
"Asimina triloba",217,27
"Asimina triloba",218.3,26
"Asimina triloba",217.4,28
"Asimina triloba",217.6,28
"Asimina triloba",215.6,29
"Asimina triloba",215.2,30
"Asimina triloba",216.9,36.1
"Asimina triloba",217.1,36.4
"Asimina triloba",215.9,29.4
"Asimina triloba",218.1,31.8
"Asimina triloba",218.2,31.5
"Asimina triloba",218,32.1
"Asimina triloba",218.3,32.2
"Asimina triloba",214,32.1
"Asimina triloba",215,32
"Asimina triloba",215,36.8
"Asimina triloba",214,31.8
"Asimina triloba",213.6,31.3
"Asimina triloba",213.4,32
"Asimina triloba",213.9,33.6
"Asimina triloba",213.4,32.1
"Asimina triloba",212.9,33.6
"Asimina triloba",212.4,34.1
"Asimina triloba",215.4,33.6
"Asimina triloba",215.4,34.1
"Asimina triloba",215.5,35.6
"Asimina triloba",216,54
"Asimina triloba",202.1,142.5
"Asimina triloba",204.4,142.9
"Asimina triloba",201.6,299.9
"Asimina triloba",209.1,317.1
"Asimina triloba",208.9,315.4
"Asimina triloba",208.4,308.5
"Asimina triloba",209.5,311.2
"Asimina triloba",208.1,309.6
"Asimina triloba",206.1,308.9
"Asimina triloba",205.1,306.7
"Asimina triloba",203.8,307.9
"Asimina triloba",203.1,306.8
"Asimina triloba",202.8,307
"Asimina triloba",201.7,305.8
"Asimina triloba",201.7,305.1
"Asimina triloba",210.5,311.1
"Asimina triloba",209.8,310.9
"Asimina triloba",207.3,309.9
"Asimina triloba",208.9,311.2
"Asimina triloba",208.2,312.2
"Asimina triloba",206.6,312.3
"Asimina triloba",208.5,313.1
"Asimina triloba",208.5,314
"Asimina triloba",208,314
"Asimina triloba",208,314.9
"Asimina triloba",200.5,304.9
"Asimina triloba",200,305.7
"Asimina triloba",201,306.8
"Asimina triloba",200.9,307.7
"Asimina triloba",201.6,310.5
"Asimina triloba",203.3,309.5
"Asimina triloba",203.5,311.1
"Asimina triloba",204.5,310.1
"Asimina triloba",201.2,311.6
"Asimina triloba",200.6,311.9
"Asimina triloba",201,314.4
"Asimina triloba",202.3,313.7
"Asimina triloba",206.8,316.8
"Asimina triloba",202.5,315
"Asimina triloba",205,314.8
"Asimina triloba",205.9,315.9
"Asimina triloba",203.3,316.1
"Asimina triloba",214.6,323.9
"Asimina triloba",216.3,324.4
"Asimina triloba",218.7,324.1
"Asimina triloba",217.8,326.5
"Asimina triloba",217.9,329.5
"Asimina triloba",219.3,329.9
"Asimina triloba",214.3,327.2
"Asimina triloba",212.9,328.7
"Asimina triloba",214.3,329.7
"Asimina triloba",214.5,330.2
"Asimina triloba",217.3,337.7
"Asimina triloba",214.2,336.6
"Asimina triloba",218.4,339.2
"Asimina triloba",217.4,339.5
"Asimina triloba",205,334.9
"Asimina triloba",205.9,334.9
"Asimina triloba",200.8,339.2
"Asimina triloba",200.8,339.2
"Asimina triloba",211.6,340
"Asimina triloba",200.1,320.2
"Asimina triloba",200.5,323.1
"Asimina triloba",201,324.2
"Asimina triloba",201.2,324.1
"Asimina triloba",206,329.6
"Asimina triloba",206.5,329.3
"Asimina triloba",206.2,330.3
"Asimina triloba",203.1,331.9
"Asimina triloba",207.7,331.4
"Asimina triloba",208.4,330.9
"Asimina triloba",210.4,331.7
"Asimina triloba",213,331
"Asimina triloba",213.1,329.5
"Asimina triloba",204.9,332.1
"Asimina triloba",201.3,332.1
"Asimina triloba",203.8,333
"Asimina triloba",200.2,334
"Asimina triloba",208.9,333.3
"Asimina triloba",210.8,333.7
"Asimina triloba",213.3,332.9
"Asimina triloba",219.5,341.7
"Asimina triloba",201.5,355.1
"Asimina triloba",215.4,342.9
"Asimina triloba",211.6,343.3
"Asimina triloba",216.5,344.2
"Asimina triloba",202.2,341.4
"Asimina triloba",202.3,340.9
"Asimina triloba",202.9,341.3
"Asimina triloba",204.1,342.2
"Asimina triloba",220.1,326.5
"Asimina triloba",222.2,328.7
"Asimina triloba",222.7,328.9
"Asimina triloba",222.7,328.9
"Asimina triloba",222.7,329.7
"Asimina triloba",220.6,331.3
"Asimina triloba",230.9,340
"Asimina triloba",233.8,342.3
"Asimina triloba",237.9,344.9
"Asimina triloba",237.4,345.5
"Asimina triloba",238,345.8
"Asimina triloba",239.3,348.1
"Asimina triloba",237.8,349.9
"Asimina triloba",236.7,352.2
"Asimina triloba",237.9,350.5
"Asimina triloba",239.2,352
"Asimina triloba",230.1,341.7
"Asimina triloba",229.1,344.5
"Asimina triloba",229.2,342.8
"Asimina triloba",228.4,343.8
"Asimina triloba",220.6,342.8
"Asimina triloba",240,340.9
"Asimina triloba",230.9,464.2
"Asimina triloba",230,464.3
"Asimina triloba",247.3,1.7
"Asimina triloba",247.3,1.5
"Asimina triloba",248.2,1.6
"Asimina triloba",248.7,1.5
"Asimina triloba",256.2,0.5
"Asimina triloba",255.1,1.2
"Asimina triloba",254.2,0.7
"Asimina triloba",253.3,0.8
"Asimina triloba",252.3,1.5
"Asimina triloba",251.8,1.8
"Asimina triloba",251.7,1.7
"Asimina triloba",250.9,2.2
"Asimina triloba",249.8,2.1
"Asimina triloba",252.7,1.6
"Asimina triloba",253.3,1.5
"Asimina triloba",254.2,1.7
"Asimina triloba",254.4,2.9
"Asimina triloba",252.2,23.4
"Asimina triloba",251.2,23.4
"Asimina triloba",250.6,23.7
"Asimina triloba",253.9,22.3
"Asimina triloba",254.4,269.6
"Asimina triloba",253.2,268.7
"Asimina triloba",252.2,269.8
"Asimina triloba",252.5,271.5
"Asimina triloba",252.2,271.6
"Asimina triloba",252.8,271.9
"Asimina triloba",252.5,272.1
"Asimina triloba",252.1,271.7
"Asimina triloba",254.7,271.8
"Asimina triloba",254.7,271.8
"Asimina triloba",254.4,272
"Asimina triloba",252.1,272.5
"Asimina triloba",250.5,274.2
"Asimina triloba",250.4,275
"Asimina triloba",249.7,274.4
"Asimina triloba",248.8,275.2
"Asimina triloba",250,274.9
"Asimina triloba",251.3,276.9
"Asimina triloba",253,272.9
"Asimina triloba",251.4,277.9
"Asimina triloba",251.2,277.8
"Asimina triloba",249.4,276.4
"Asimina triloba",249,276.8
"Asimina triloba",250.5,278.5
"Asimina triloba",250.8,279
"Asimina triloba",255,282.2
"Asimina triloba",256.7,283.8
"Asimina triloba",254,283.8
"Asimina triloba",254,285
"Asimina triloba",251.3,286.6
"Asimina triloba",252.7,286.2
"Asimina triloba",252.5,286.5
"Asimina triloba",254,289.2
"Asimina triloba",253.4,285.8
"Asimina triloba",250.8,286.7
"Asimina triloba",250.1,286
"Asimina triloba",249.2,287.3
"Asimina triloba",254.3,289.3
"Asimina triloba",254.7,286.9
"Asimina triloba",256.2,289.7
"Asimina triloba",257,286.4
"Asimina triloba",259,284.5
"Asimina triloba",258.5,291.2
"Asimina triloba",259,284.7
"Asimina triloba",247.6,283.7
"Asimina triloba",248.2,286
"Asimina triloba",247.3,286.7
"Asimina triloba",248.3,288.1
"Asimina triloba",245.3,288.9
"Asimina triloba",243.6,291.6
"Asimina triloba",245.9,290.9
"Asimina triloba",250,292.9
"Asimina triloba",245.9,293.3
"Asimina triloba",244.6,296.2
"Asimina triloba",253.7,297.1
"Asimina triloba",254.3,297.5
"Asimina triloba",256.7,295.7
"Asimina triloba",255.5,294.7
"Asimina triloba",259.2,294.4
"Asimina triloba",249.7,289.8
"Asimina triloba",245.5,301
"Asimina triloba",243.3,302.7
"Asimina triloba",250.9,303.3
"Asimina triloba",252.6,302.7
"Asimina triloba",249.2,303.2
"Asimina triloba",252,318.1
"Asimina triloba",253.5,317.9
"Asimina triloba",253.9,318.7
"Asimina triloba",255,319.1
"Asimina triloba",255.2,318.9
"Asimina triloba",255,320
"Asimina triloba",256.3,319
"Asimina triloba",257.8,319.5
"Asimina triloba",258.2,301.1
"Asimina triloba",257,302.2
"Asimina triloba",257.2,302.2
"Asimina triloba",256,303.4
"Asimina triloba",255.3,302.3
"Asimina triloba",255.3,303.6
"Asimina triloba",255.3,303.9
"Asimina triloba",256.9,300.7
"Asimina triloba",254.3,301.6
"Asimina triloba",253.3,300.1
"Asimina triloba",253.1,304.5
"Asimina triloba",252.7,306
"Asimina triloba",254.2,305.6
"Asimina triloba",254.6,306.1
"Asimina triloba",255.8,306.9
"Asimina triloba",255.1,307.8
"Asimina triloba",254.2,309.2
"Asimina triloba",252.6,308.4
"Asimina triloba",257.4,313.5
"Asimina triloba",256.2,314.1
